name,id,address,date,kWh,public_url,installationDate,uid
Telus Spark,594148,220 ST GEORGES DR NE,30/12/2017 13:00,0.014,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-30 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 10:00,0.006,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 11:00,0.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 13:00,0.049,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 14:00,0.007,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 10:00,0.01,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 11:00,0.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 12:00,0.075,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 13:00,0.259,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 14:00,1.261,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 15:00,0.929,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 16:00,0.112,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 8:00,0.014,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 9:00,1.584,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 10:00,5.182,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 8:00,0.021,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 9:00,1.987,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 10:00,5.062,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 11:00,7.362,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 12:00,9.092,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 13:00,9.979,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 14:00,8.423,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 15:00,4.346,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 16:00,0.335,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 11:00,7.751,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 12:00,8.73,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 13:00,8.57,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 14:00,6.844,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 15:00,3.441,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 16:00,0.13,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 9:00,6.162,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 10:00,0.577,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 13:00,4.586,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 14:00,0.199,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 8:00,0.613,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 9:00,3.23,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 10:00,9.889,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 11:00,23.875,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 12:00,15.202,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 13:00,17.999,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 14:00,12.562,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 15:00,4.914,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 16:00,0.722,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 8:00,0.778,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 9:00,4.419,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 10:00,6.96,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 11:00,11.841,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 12:00,19.365,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 13:00,13.704,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 14:00,8.148,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 15:00,5.065,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 16:00,0.364,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 16:00:00
